countyFIPS,County Name,State,COVID Cases,COVID Deaths,Population,COVID Cases per 100k,COVID Deaths per 100k
51630,Fredericksburg City,VA,599,6,29036,2062.96,20.66
51640,Galax city,VA,460,30,6347,7247.52,472.66
51650,Hampton city,VA,2199,33,134510,1634.82,24.53
51660,Harrisonburg City,VA,3135,35,53016,5913.31,66.02
51670,Hopewell city,VA,529,8,22529,2348.08,35.51
51678,Lexington city,VA,257,1,7446,3451.52,13.43
51680,Lynchburg city,VA,2091,27,82168,2544.79,32.86
51683,Manassas City,VA,2058,27,41085,5009.13,65.72
51685,Manassas Park city,VA,657,8,17478,3759.01,45.77
51690,Martinsville city,VA,497,24,12554,3958.9,191.17
51700,Newport News City,VA,3282,51,179225,1831.22,28.46
51710,Norfolk City,VA,5494,84,242742,2263.31,34.6
51720,Norton city,VA,52,0,3981,1306.2,0.0
51730,Petersburg city,VA,955,30,31346,3046.64,95.71
51735,Poquoson city,VA,102,2,12271,831.23,16.3
51740,Portsmouth City,VA,2865,69,94398,3035.02,73.09
51750,Radford city,VA,964,1,18249,5282.48,5.48
51760,Richmond City,VA,5456,77,230436,2367.69,33.41
51770,Roanoke city,VA,2951,43,99143,2976.51,43.37
51775,Salem city,VA,613,10,25301,2422.83,39.52
51790,Staunton city,VA,426,4,24932,1708.65,16.04
51800,Suffolk City,VA,2346,78,92108,2547.01,84.68
51810,Virginia Beach City,VA,8184,107,449974,1818.77,23.78
51820,Waynesboro city,VA,407,4,22630,1798.5,17.68
51830,Williamsburg City,VA,225,8,14954,1504.61,53.5
51840,Winchester city,VA,643,4,28078,2290.05,14.25
53001,Adams County,WA,935,11,19983,4678.98,55.05
53003,Asotin County,WA,294,8,22582,1301.92,35.43
53005,Benton County,WA,5385,135,204390,2634.67,66.05
53007,Chelan County,WA,2025,17,77200,2623.06,22.02
53009,Clallam County,WA,271,1,77331,350.44,1.29
53011,Clark County,WA,4566,79,488241,935.19,16.18
53013,Columbia County,WA,17,1,3985,426.6,25.09
53015,Cowlitz County,WA,832,7,110593,752.31,6.33
53017,Douglas County,WA,1243,10,43429,2862.14,23.03
53019,Ferry County,WA,35,0,7627,458.9,0.0
53021,Franklin County,WA,4948,68,95222,5196.28,71.41
53023,Garfield County,WA,26,0,2225,1168.54,0.0
53025,Grant County,WA,3382,28,97733,3460.45,28.65
53027,Grays Harbor County,WA,726,11,75061,967.21,14.65
53029,Island County,WA,404,12,85141,474.51,14.09
53031,Jefferson County,WA,88,0,32221,273.11,0.0
53033,King County,WA,27951,815,2252782,1240.73,36.18
53035,Kitsap County,WA,1575,22,271473,580.17,8.1
53037,Kittitas County,WA,775,22,47935,1616.77,45.9
53039,Klickitat County,WA,211,3,22425,940.91,13.38
53041,Lewis County,WA,757,12,80707,937.96,14.87
53043,Lincoln County,WA,81,2,10939,740.47,18.28
53045,Mason County,WA,540,10,66768,808.77,14.98
53047,Okanogan County,WA,1124,11,42243,2660.8,26.04
53049,Pacific County,WA,119,3,22471,529.57,13.35
53051,Pend Oreille County,WA,148,1,13724,1078.4,7.29
53053,Pierce County,WA,10514,227,904980,1161.79,25.08
53055,San Juan County,WA,34,0,17582,193.38,0.0
53057,Skagit County,WA,1287,24,129205,996.09,18.58
53059,Skamania County,WA,73,1,12083,604.15,8.28
53061,Snohomish County,WA,9024,233,822083,1097.7,28.34
53063,Spokane County,WA,9882,203,522798,1890.21,38.83
53065,Stevens County,WA,282,5,45723,616.76,10.94
53067,Thurston County,WA,1694,33,290536,583.06,11.36
53069,Wahkiakum County,WA,11,0,4488,245.1,0.0
53071,Walla Walla County,WA,1240,6,60760,2040.82,9.87
53073,Whatcom County,WA,1615,50,229247,704.48,21.81
53075,Whitman County,WA,1832,18,50104,3656.39,35.93
53077,Yakima County,WA,12003,273,250873,4784.49,108.82
54001,Barbour County,WV,187,1,16441,1137.4,6.08
54003,Berkeley County,WV,1692,18,119171,1419.81,15.1
54005,Boone County,WV,408,3,21457,1901.48,13.98
54007,Braxton County,WV,73,0,13957,523.04,0.0
54009,Brooke County,WV,249,4,21939,1134.97,18.23
54011,Cabell County,WV,1548,25,91945,1683.62,27.19
54013,Calhoun County,WV,36,0,7109,506.4,0.0
54015,Clay County,WV,65,3,8508,763.99,35.26
54017,Doddridge County,WV,72,1,8448,852.27,11.84
54019,Fayette County,WV,796,24,42406,1877.09,56.6
54021,Gilmer County,WV,64,0,7823,818.1,0.0
54023,Grant County,WV,199,8,11568,1720.26,69.16
54025,Greenbrier County,WV,215,4,34662,620.28,11.54
54027,Hampshire County,WV,144,1,23175,621.36,4.31
54029,Hancock County,WV,242,1,28810,839.99,3.47
54031,Hardy County,WV,108,1,13776,783.97,7.26
54033,Harrison County,WV,682,12,67256,1014.04,17.84
54035,Jackson County,WV,411,24,28576,1438.27,83.99
54037,Jefferson County,WV,626,5,57146,1095.44,8.75
54039,Kanawha County,WV,3828,106,178124,2149.06,59.51
54041,Lewis County,WV,110,2,15907,691.52,12.57
54043,Lincoln County,WV,263,2,20409,1288.65,9.8
54045,Logan County,WV,801,46,32019,2501.64,143.66
54047,McDowell County,WV,131,0,17624,743.3,0.0
54049,Marion County,WV,419,4,56072,747.25,7.13
54051,Marshall County,WV,420,4,30531,1375.65,13.1
54053,Mason County,WV,182,6,26516,686.38,22.63
54055,Mercer County,WV,803,31,58758,1366.62,52.76
54057,Mineral County,WV,244,4,26868,908.14,14.89
54059,Mingo County,WV,654,11,23424,2792.01,46.96
54061,Monongalia County,WV,2363,7,105612,2237.44,6.63
54063,Monroe County,WV,266,8,13275,2003.77,60.26
54065,Morgan County,WV,157,0,17884,877.88,0.0
54067,Nicholas County,WV,191,3,24496,779.72,12.25
54069,Ohio County,WV,638,9,41411,1540.65,21.73
54071,Pendleton County,WV,79,1,6969,1133.59,14.35
54073,Pleasants County,WV,34,3,7460,455.76,40.21
54075,Pocahontas County,WV,73,0,8247,885.17,0.0
54077,Preston County,WV,225,4,33432,673.01,11.96
54079,Putnam County,WV,981,13,56450,1737.82,23.03
54081,Raleigh County,WV,866,9,73361,1180.46,12.27
54083,Randolph County,WV,429,1,28695,1495.03,3.48
54085,Ritchie County,WV,53,0,9554,554.74,0.0
54087,Roane County,WV,115,2,13688,840.15,14.61
54089,Summers County,WV,140,2,12573,1113.5,15.91
54091,Taylor County,WV,172,8,16695,1030.25,47.92
54093,Tucker County,WV,67,0,6839,979.68,0.0
54095,Tyler County,WV,55,0,8591,640.2,0.0
54097,Upshur County,WV,277,4,24176,1145.76,16.55
54099,Wayne County,WV,626,11,39402,1588.75,27.92
54101,Webster County,WV,36,0,8114,443.68,0.0
54103,Wetzel County,WV,229,6,15065,1520.08,39.83
54105,Wirt County,WV,56,0,5821,962.03,0.0
54107,Wood County,WV,720,6,83518,862.09,7.18
54109,Wyoming County,WV,359,5,20394,1760.32,24.52
55001,Adams County,WI,630,5,20220,3115.73,24.73
55003,Ashland County,WI,311,3,15562,1998.46,19.28
55005,Barron County,WI,1352,7,45244,2988.24,15.47
55007,Bayfield County,WI,292,2,15036,1942.01,13.3
55009,Brown County,WI,16581,103,264542,6267.81,38.94
55011,Buffalo County,WI,345,3,13031,2647.53,23.02
55013,Burnett County,WI,344,6,15414,2231.74,38.93
55015,Calumet County,WI,2925,14,50089,5839.61,27.95
55017,Chippewa County,WI,1994,24,64658,3083.92,37.12
55019,Clark County,WI,1101,17,34774,3166.16,48.89
55021,Columbia County,WI,2087,7,57532,3627.55,12.17
55023,Crawford County,WI,396,1,16131,2454.9,6.2
55025,Dane County,WI,16593,49,546695,3035.15,8.96
55027,Dodge County,WI,4939,35,87839,5622.79,39.85
55029,Door County,WI,1022,9,27668,3693.8,32.53
55031,Douglas County,WI,848,1,43150,1965.24,2.32
55033,Dunn County,WI,1241,1,45368,2735.41,2.2
55035,Eau Claire County,WI,4001,21,104646,3823.37,20.07
55037,Florence County,WI,235,8,4295,5471.48,186.26
55039,Fond du Lac County,WI,5271,23,103403,5097.53,22.24
55041,Forest County,WI,524,11,9004,5819.64,122.17
55043,Grant County,WI,2129,36,51439,4138.88,69.99
55045,Green County,WI,1078,5,36960,2916.67,13.53
55047,Green Lake County,WI,935,4,18913,4943.69,21.15
55049,Iowa County,WI,598,2,23678,2525.55,8.45
55051,Iron County,WI,260,4,5687,4571.83,70.34
55053,Jackson County,WI,609,2,20643,2950.15,9.69
55055,Jefferson County,WI,3144,19,84769,3708.9,22.41
55057,Juneau County,WI,859,5,26687,3218.8,18.74
55059,Kenosha County,WI,6136,88,169561,3618.76,51.9
55061,Kewaunee County,WI,1207,8,20434,5906.82,39.15
55063,La Crosse County,WI,4772,23,118016,4043.52,19.49
55065,Lafayette County,WI,611,1,16665,3666.37,6.0
55067,Langlade County,WI,1122,11,19189,5847.1,57.32
55069,Lincoln County,WI,1009,12,27593,3656.72,43.49
55071,Manitowoc County,WI,3421,16,78981,4331.42,20.26
55073,Marathon County,WI,5851,61,135692,4311.97,44.95
55075,Marinette County,WI,2050,16,40350,5080.55,39.65
55077,Marquette County,WI,789,2,15574,5066.14,12.84
55078,Menominee County,WI,344,0,4556,7550.48,0.0
55079,Milwaukee County,WI,46281,593,945726,4893.7,62.7
55081,Monroe County,WI,1289,8,46253,2786.85,17.3
55083,Oconto County,WI,2372,18,37930,6253.63,47.46
55085,Oneida County,WI,1398,13,35595,3927.52,36.52
55087,Outagamie County,WI,10269,81,187885,5465.58,43.11
55089,Ozaukee County,WI,2800,25,89221,3138.27,28.02
55091,Pepin County,WI,175,0,7287,2401.54,0.0
55093,Pierce County,WI,1052,7,42754,2460.59,16.37
55095,Polk County,WI,680,3,43783,1553.11,6.85
55097,Portage County,WI,3087,21,70772,4361.89,29.67
55099,Price County,WI,430,3,13351,3220.73,22.47
55101,Racine County,WI,9033,114,196311,4601.37,58.07
55103,Richland County,WI,516,9,17252,2990.96,52.17
55105,Rock County,WI,5957,46,163354,3646.68,28.16
55107,Rusk County,WI,263,1,14178,1854.99,7.05
55109,St. Croix County,WI,2201,11,90687,2427.03,12.13
55111,Sauk County,WI,2037,8,64442,3160.98,12.41
55113,Sawyer County,WI,424,4,16558,2560.7,24.16
55115,Shawano County,WI,2712,26,40899,6630.97,63.57
55117,Sheboygan County,WI,5474,31,115340,4745.97,26.88
55119,Taylor County,WI,589,7,20343,2895.34,34.41
55121,Trempealeau County,WI,1168,4,29649,3939.42,13.49
55123,Vernon County,WI,548,2,30822,1777.95,6.49
55125,Vilas County,WI,677,6,22195,3050.24,27.03
55127,Walworth County,WI,3902,39,103868,3756.69,37.55
55129,Washburn County,WI,274,2,15720,1743.0,12.72
55131,Washington County,WI,5291,44,136034,3889.47,32.34
55133,Waukesha County,WI,14569,125,404198,3604.42,30.93
55135,Waupaca County,WI,2895,47,50990,5677.58,92.17
55137,Waushara County,WI,1120,5,24443,4582.09,20.46
55139,Winnebago County,WI,9927,67,171907,5774.63,38.97
55141,Wood County,WI,2056,10,72999,2816.48,13.7
56001,Albany County,WY,1154,5,38880,2968.11,12.86
56003,Big Horn County,WY,263,7,11790,2230.7,59.37
56005,Campbell County,WY,1265,3,46341,2729.76,6.47
56007,Carbon County,WY,336,2,14800,2270.27,13.51
56009,Converse County,WY,342,1,13822,2474.32,7.23
56011,Crook County,WY,120,1,7584,1582.28,13.19
56013,Fremont County,WY,1505,16,39261,3833.32,40.75
56015,Goshen County,WY,184,6,13211,1392.78,45.42
56017,Hot Springs County,WY,55,0,4413,1246.32,0.0
56019,Johnson County,WY,132,2,8445,1563.06,23.68
56021,Laramie County,WY,1860,7,99500,1869.35,7.04
56023,Lincoln County,WY,370,3,19830,1865.86,15.13
56025,Natrona County,WY,1688,10,79858,2113.75,12.52
56027,Niobrara County,WY,17,0,2356,721.56,0.0
56029,Park County,WY,709,3,29194,2428.58,10.28
56031,Platte County,WY,149,2,8393,1775.29,23.83
56033,Sheridan County,WY,836,5,30485,2742.33,16.4
56035,Sublette County,WY,187,1,9831,1902.15,10.17
56037,Sweetwater County,WY,585,2,42343,1381.57,4.72
56039,Teton County,WY,814,1,23464,3469.14,4.26
56041,Uinta County,WY,488,3,20226,2412.74,14.83
56043,Washakie County,WY,160,7,7805,2049.97,89.69
56045,Weston County,WY,164,0,6927,2367.55,0.0
